SAQA Qual ID,QUALIFICATION TITLE,QUALIFICATION TYPE,SAQA LINK,NQF LEVEL,CREDITS,QUALITY PARTNER ,ATTACHMENTS
98991,Firefighter,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=98991,NQF Level 4,149,LGSETA,"Firefighter Assessment Specifications.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/kxscdhMcXAzYonnCsfQxVg/bJKTa4mlLgnLmOa45B0cfxTuFS8lfX7MSr5XCt75qXfu-HnOrKMkadYdFmw8QcHNe-ve3NcZFHJxDM1-t9J-oh4VCj3X6lc9SICn5wnODhInJ9sb_sbyTb91P9aIMiV8kqmM2FBi5mTDD9btPDEqWoKLF0XG42dwNmip4ZCjIRAvLHpcoq5vVpacOs7PiIrJ/luf6PytrLwY7KDAhMoxM9NObqyLKejVm5nve5nCIZEs),Firefighter Curriculum.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/MtObdrf1q_FVH_6UgkSWmw/_6bf1bRZKmE5s2ECnEz2xdjH8koPXoNVOa3wx9zIReBim9bgEYmiOH69YjDoJGXlGlDWWkLuFWEvRB-64igblhpcqbytQXPJq8LbC3H_qHWy-ffGBquQ5Zsjwg-5BjjjXeJoonE_v9dAioaMlCrKNXR7T3vRro4P8D7naijjgBA/42ZXYiJAJOst70oYub6MLG75oH0ub8tVMYVgyC5Jh9k)"
115722,First-line Production Supervisor,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=115722,NQF Level 4,86,MERSETA,
110932,Fishing Hand,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=110932,NQF Level 2,79,TETA,"Fishing Hand-External Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/QjF_RInvYX2p6eVraIBbhA/e7-L0JLzwx_XQVPLKbEJ601vzuziVWZdBrATNY9OXzRJ2bRC18CNuDsMdTHgHwBrLZfulxjTuWNVHBigCKcBV35dd1i4uhoSIguBnOXLx71RwqHUZoBmX7dAHKbw1MFfm63XM-IYTaBDp1qCIuxgrraduKLm-5muUFY5IJYanEOEh4nNwNd6uzh2YmThG1vGWQw9SNmadnGje3ACKCqR7w/x_mBmyqZpztZ5ZIT7GXPs2b2ffiyoHfoRjRWvGKyujo),Fishing Hand-Curriculum Document Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/G87HLT6IYoGxNXz1C0BvkQ/mA6ZbsTiVibFlzqRqK9fBehweltlzzatervEir6ATXVhzNSQFsUU-GAkrIjd2aXA-R9PfviuNhOC7EyRdlVgKZtx3ClOiiLYwYmF212BJqP3aAQVdAcyuVyKMxtd6tLLvWic9Hcmc0F8i7mlSDD5KGJbM-TUdW_YVBakl5iWFU0i3AISvXood9lqZRQlrBKj/y8fG_0PLmxiJsUMVqpnz-mqw59vtVh4LA3ejtvwQ4LE)"
118689,Fitness Instructor,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=118689,NQF Level 4,180,CATHSSETA,"Fitness Instructor-External Assessment Specifications Document .pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/bfrnnQeEicSj1XVt5TkdhA/jCiZ1H_mU4IWLNM3e75ku7KjYa1Ipewz_46K7z-eFoXBL6MZAouMmpuGILaie8WFVnVGIQiUANI6jqnLHNyMmY8MjJpzs5U5S1GVa4JGB12he2LFbOX3by33FYm0O94RISmx9u_X-VOc-cLGWwkA9u7x-XBCUfBMK0XE30EL9PVvvzGSKM8IQYzGx8xweERp851IbSDHa4OZPYZEILHh8w/PFnwEd711vZW2h4-6PV8XUhCi4GebUXxWcUSnonuXao),Fitness Instructor-Curriculum Document .pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/Nr7UAmghnCy16tjIBKNEeA/PzZQuRR56hTC8eLw8V8r4gAQdoiyX2ndL4rEN0cfmqBPuiQxIi5wyPjB1ECJSPyt2vNe7nF_DdJ-P2YEkIroiCES1ZUnKISXTCX3YpcJvpUu-9caJikn1YSV5ChBN3tzrQz2ZTPGjGV0G9a-INTvykLmmuIDIDvc8RvZknIcbcNFqHUo97-6lmZCzCxXzS6i/85f48JN9Jkn6c-4XYRpRjY2wOyBYW6YA3W9p2dAVZhQ)"
94020,Fitter and Turner,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=94020,NQF Level 4,548,NAMB,"652302000 - External Assessment Specifications - Occupational Certificate Fitter and Turner.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/2UDx80ELAYg0kYROpIUkwg/2DxElHaM6KOI9mLQ9q-o8grBsaOEXGBkO-cUp2403MTV3NaneK4pUQ9ITVeUXkgvRTNgI8ocNrnVRw1KZJ7lJzRi19xUdIcGspCIlT-39ntzDxkn14VHLZ4obq4npCMggpzHBqTQTdXnU1GS5-88Ry-lKjguYIsgVhkkeu73S5N3UfpOH-h9L4bNL04iCb3GI4k1amq4KDhmH1vDYYr_2AA5AcFaqvxuBVjYeYysyY620nREHv3t1BF_m1Yju04W/4i6pcAm79_dTv5fVJES6FuoIwzrwQhXh0e8kNsVw6sk),652302000 - Curriculum Document Fitter and Turner.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/PK4BOaBz0aXaTCxhfioCBQ/Z1DZcT0UEhOzRnJuE0CZkliGuaKIbHgcC5k34ySVWL9QVEM0RL-mCnIrw3CGpfCQ1W55wk25Kd8-X-Bg0DePGqUF8WaDlIRAV4duFBV3tS8a-i_T2yVzPy2ZDe-9urduf_aRgtAuEIZk_AMQhz5ZV1bK_boGVZ3x4nnEQLeTj7muHlmGMIS2eqamhFg0uI7o/qScOz8FihbgfdZqm7Z8z4R8l35AFjNBZuwwLxGgrPwE),Learnership-OC-Fitter and Turner NQF Level 4.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/-njC-TTlhSuHzKHSHm1bdw/01SaeXiSvpzFz-NFLyxjn44qQQf4a0tAJL2tXG0X_QwHVJyhA-skOkfM_fuFOC49hcvwIX9IadbTv6EwLMZf5h-d80rRia1kpSyL27ZYZDZtaUkUIn_9zcgkcF3H3ZO-n6uLo2JnIzvSyE2PhHqDnBTX2AV3aK5-yprl6YdSRd9-irFvStjAVXL6KNLjWe9_/IaAtyU87k6_twT_mb2q2DDRBZLgREyBGM9l_8wFqhUE)"
117235,Flammable Gas System Installer,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=117235,NQF Level 4,349,CHIETA,"External Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/rdjNmhV15R4Z7bFFkjcEfQ/a3TaIyTW25ER8WJY7iIKaFK-VXhHG0-4Dzel48piy8tvRBQuwGouS1fjsjaIfjy5rYIxPFZEow4_j1flOza7SwwRh648UqtDCsVhzORM03eyyBjbTglAMgcO6YDaUR_3EsCxXucp1b2z5Prds-fipuc8j4-Gmr83KNSeJxeab0_mpMBvGZ65BEqiI-Ni7pAY/uPqLAHq4EaiJtrxlUrqIUkscljoWHi7hfEEmOS3Ic0w),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/h3xjc5j6JLjWvXzZkW5usA/Gun0IfnzkXcet_u763LmtHJ_el7XLLdfWU2jtd0VxO7DsmPI53Ydq-KAxIbaml5RlEOlA30SjZrfSoNp1WbjZ_yxTyg5EE-cdP4MtRcuQhtbBlrv_BlBdzl2W6SE8FS_WjjGbpLG3irWApv7MDKwqesV62hrT8wKfS8htOs9LAs/xJjITq5aPlvWXdY3BCc7rGJvUMu6N3Anp8r8zZmSy6Q)"
123685,Flat Glass Forming Operator,Elementary occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=123685,NQF Level 2,134,CHIETA,"QAS - Flat Glass Forming Operator.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/soZjVzaKPKLRHhqLC6kASA/LrOPJo4y69JUS8cbnxgjLAvbUMxmvM9eiqx1o_ARMK3MQ5Ctx_t09l64XCw1N9bJVFOCawYVl32nULsfSkMalvciSLbhwlnP1mR_6VbHyWW-FI-xXgKszMCv_KeQnQ8pm5UCmYAdzuG1wTW0tToLvN92UOiMSHsWR_eg5-CN_y6E18aet6Vtfeef25YIWcuR/dz007r2YoLF2VbUJ47QB2bjODfMPEoUF0tT2wqjswVo),Curriculum - Flat Glass Forming Operator.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/u81UD4AsbLnHSh35jFtrVg/ZBbFKW2cHEy8PAV4_YR974HAsETL_fDFzbx0B17mrHXJCSYvRVvQ8Q0dDZD0fInkdfsMYjBHIL2F4bva92nHH90dLqdkmzbahtpaVjohucaAvKNue4hTymBI1laUFiFckpiIVLxZOKPOe6GvpTN-WPWA1xBOVWvMuN2Hd3Y-WA4MDjFrh1p3ZzKkDNrcjuMX/sGQ7FJ5swRYmlknFLRJiOqWOFHOj2GSORRy3Fa8MGAI)"
121467,Flexographic Plate Mounter,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=121467,NQF Level 3,131,PIFSA ,
103220,Flight Line Operator,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=103220,NQF Level 5,334,MERSETA ,"Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/x609EWP7c_BT0nQGHrJsHQ/n1A1GLOA68A519r5I5H8kMf71vuPj7b4PvfsoOOBYScpfcLN9ZSJey2JgNDNXIRxmQGyunDXUjI5cAnMvqmhCUTNyciDq5XK_bWLwT1t5NHYYPJzycvf_exoIn9fS32_kmSUAVRRuYjZhTAeTzwRdhmIDLkI7iBLoTGHMRre6A8/Zx8UlPV1A_yIIN0bw2hHsNO8nkK4GR7zbKHMFwinhIE),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/zPTBdPl5HQgFZmdF04Usqw/wc5i0LGtIvyLHvEhY_WH3qOZy7qLPW36-XQKxI86DB31x805sGk5EVcmsLvxEyxavAj22mTITrA37yrNkXWKpo7WlOFazvsCSaWFFFi26uttIpg8FAPaQoVR4XCa9G6LDl9vZPiTqBHARpMKqQF3yfsfjOxYUuNZnZIibZ_45kY/wY4H0LB_5SL4vsp3wCiMS_on4UnXwjdYCd2wizBiA5M)"
118117,Folding Machine Operator,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=118117,NQF Level 2,50,Printing SA            FP&MSETA,"External Assessment Specifications.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/qjiSauEVhL0oI0nFjyG6Lw/mYYq7jsG9VeYxPtio7KskLSFIB7zqZDrPbeXWezN9swoe4u1v0qYWBbsLmH5Af1YtJnXqFoDwPw9e03BpRBgDNah8XbJwgkfvLFeQtv6Avru5wuUC69RDBqhelb1_UoqUM2NtSoNryah9tcVo9STRKDV0gNqAHrSBKPtvJyVXmE/oa6mE6tHKF7yCaF_5Py7tYEZh1BaGpyi-tsFUJXKl_E),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/nHpyLjIQT38BdZF60WNgew/ibUiozFECAR9b7fmTmXt_MbvPtZ2lorNuiSfZrmEOQJ3aXSw0PMKTG35iQhybcGT846oNF6AbMJNQcoOfbDT74gY_3mj-IXrRJsgkp07slXkptjZQvPHzJ3EVGI4hpwGlUrsozNfkNPROV93GhjMd6sOCxFYP4opT80knnD2piE/xOa8lfsIFa0NFDTdl_qgrfT0u7226c-PA5flD4_Q-Kg)"
117232,Food and Beverage Gas System Installer,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=117232,NQF Level 4,325,CHIETA,"EAS - Food and Beverage Gas System Installer.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/3Mn7mM6Atsc-XgswdaWBGQ/4plwzFynzODMX-qRQH5_Z6g_SOr6BS36od2dGz9OSUWkU7DBcJcoKNI2BZYCgnr9mB_o4KAki4Wq1dL-mfk1ycTge5aCh8Hx4sfQKvoZ8-n90PYIJ9ycSwr8Rnn8goYCNQmhs4vUYN7VqkwyjIVkjH0j1Hdde54GN0TeYUrIBkC0VRFqBOU2uAnhyq_UGsyw/4kH9fXZFtIAtPKDPzVPtGI-9I_0AKaTEX4l20CvXeqQ),Curriculum - Food and Beverage Gas System Installer.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/XuNCBSmXx0xYbvb3Jw1X0Q/lBkQfDSFx_XeQs9A-R804Fk06EVMJKa5SdoYdUGqQ1XDBvFAfA6jfJSJ4Jah4Iqvq8GK-_Gy-Jh35xZwLO-a1kYKrBE7VReqgicN3zPGXzZ5PVyLmiTVu_p8pgtBHobPBu2-V3tuku9ETdE2lQLSH7Lg3_PUO7Qr1FvID9Cpi6BLFb3OD51HXIjRMscZdsp88VwZs4cZ7aUFjpc31ohX7A/xZKXsbK_0-4YyvhOH6uDh1Plm3r1obJEH0JmbF8HQYU)"
121148,Food and Beverage Packaging Operator,Intermediate Occupational Certificate,https://regqs.saqa.org.za/viewQualification.php?id=121148,NQF Level 3 ,123,FOODBEV,"F&B Packaging Op Curriculum_4648.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/dyEXUiB2h7-sam-LmAxduA/ahX4kNX_sU3PvaQoi7cybXP8bMsSNYOUS9fzwsbtI0a5E7CNHtT7qzUeci-LHJBSuOFnOtNKsWofOwdiJhTpv0aW0ChpIsmUGmk_sxebEjQMglBygl0uRXO3_u8enChpM0HVQAKhmQmRu6PHkBjotebmR23VEcEmzPbohRJg4io/xBxNu_O3Hy75rhCOwg_7PqlDDkSGVn7FmayYGqxJDeA),Assessment_specifications_3634.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/9EpYtWHvV-D3xSNEu7q95g/_A7q3MUTyHhr-uFZ4Z0stLrhCgxcZr0tqdLrsZZLXOMKkyBrEnb0WsuFyPsR6vYYKV5Vs2IjwYRpHXmdTdnJTL35d8yKyVjPO6NHJ84CoAHBjAoHOSRsFhYiLrB_vMOXlHbshgDD2B4zn0B-V_MmTGCFNmn3raAYUYvlc0jMB8c/tD5kz7cC_8gIAWF-x_LeVgE7sEFk_iVGlPigiOUwo0M)"
121149,Food and Beverage Process Machine Operator,Intermediate Occupational Certificate,https://regqs.saqa.org.za/viewQualification.php?id=121149,NQF Level 3 ,123,FoodBev,"QAS - Food Beverage Process Machine Operator.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/fUopSfOpuy2v9Owh2wDcnQ/Vp0KEKXmcxZeAeKTner6oUlsAeIJ7fvrYnvtXBlbXODp-pQ4HGsDGbV3XJedv9lxjfg5UOxaY5sS2Y9kVyOIPCqZGWC1E1tMBoY5lVXWkg0CPpAGXkyjzisGTnRF32vEtllPSOFnl5GwOuh16ohEzcIQd4FD5qhAdVIDuj-Y0Oe66f5F7SnQA8phv_J-Kx5DHuoX4BrWnE7gljr-2EzHhw/UPyMJxoAi3pncP0LHkIhDfPnWpRzEVSP-3vSHaXQZd0),Curriculum - Food Beverage Process Machine Operator.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/UOCKhLUc5G3ulX8xpuDFiw/3i_FQ76B4bJfraRTRpHvSFEJtZ24q3sxFCSRD8ZPPuRRhQig5YiFQiGg1XzYxERbEJA6sBOojqSSSkNOdktW37eFQGZLeTycPxTiDiltock9Ka9fFVhMmX_VDJe0e7xy-xm6l3i-KHhnP6oo7UTMv3i216X1ffTsWqrt7ii4p8upYoeU9jcaAAaddgp9otsaOtBnlmqGIQBDZ87Wsc3h9A/MgdlxIRKxBBQpVhQMwIeFUO-Ca177FadzmCYKzmtf9w)"
110644,Food Handler,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=110644,NQF Level 2,32,CATHSSETA,"Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/LzXqSzRsMqMwCKdoZzAuRA/qoqrdrL-A-oFag9V-sLj2WJrUzO7PNIaXip55NKvP5Q-s-w8r472BRxlzBsCGWN9qf2DbuCWbli-ciwVAjrqegqzS8cl8VhetrkPR1Dl24W51yHBnK6b8DsLa4OOIhZsxzucIh9kT5tNlrwOOxEnsUhi9S4MYdCqbysNzu5fM8E/8RHk0Kciop8TP7a6uoDTrSBxZ2g5R08-Ufq7wLXPRKE),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/tX8gmo4786cHA3NuXpNdqg/Ctya4ng06XwcYFQ8jeD3shDrWgrLJ_yGfipbAxXBfZQLUrmD1nbAj-15VFBQgt56VgWM6HyOHK13KGgQyXGI0GfVcWVuGkEdZ9dzX3jOgwh_B2zgSgnd32QAlilWcHjnyyHMcEaKqiwnDs6jwYTL96Lqg8e5phwQhgt2Opr2c34/cS2UTRDOuzo9Tp5ist5raO_nijEAFkT92y6juk14DoE)"
99232,Footwear Bottomstock Production Machine Operator,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=99232,NQF Level 2,112,FP&M SETA,"External Assessment Specifications.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/C4b9nOJx37RHkohd-4MQeA/Dv5rdY159BaJEMOIXygAetZFqjiPlpVxJQN_RPdaon0ACN9a1EjAG7OJQpdP3WXeNcpaufx8ihqO-dUcaqJHqma9JIrIWsPRJ9HSExM41DX9m7guvTIqzVweAsDG_J18ZA0-hmWvB0kAzqUXX_AFC9EoevfrIsHYUUQSqVG5P58/HtDdU8FX26MzRXHjc9qAiOYv8XkvWJCwivgVO10Y7kc),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/vCUvVI0Xy-Fh0rM40uK7HA/HLFepKMJKkG3GCcnY7zOL1BhXd0tyi-sYgg5DJk_pCMOKxga42h14vSE25sev_4H2cOUxlzXQsJpJ6gKWjI9NRibBiELn-uvLSGQTMNdz5uPFZlcW5DxF1PnNojTTerY7pUtvbojZSnjiFzwkqoynobho5UwWAEZMW50laetVjU/emhMV8eHYqySJjzta_A8H5XZbIjVXhql2wozHSrMKlM)"
96374,Footwear Closing Production Machine Operator,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=96374,NQF Level 2,130,FP&M SETA,"20140604_715602_Footwear External Assessment Specifications.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/KB5QLNP_lynxE-L_C5qF1g/-pvyr5rg85fKcDgj8PCyWDyxNfplWQywpVHoTVP2t3zCeBtdtr9vBDTJmbiIVAgEN6uel-87D3EA1Cf9IM6hyG3-zog4tpBqYsZIu3_quEy4mbbMTe4653arzVRHC1ilcS6Mp118Lw_IHhJDKr9Rff_Gf7yRNIV_MswaGxvI14-AH2reBF4vUD7FxcbNyAo1abOPRtgibo3nXnUzvUMO0g/UgvTE6Om5tnse4NoC8J7uVmKUZDKnaSbnpg8FI9Nrpw),20140604_715602_Footwear Curriculum.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/lCFdSSnimVvIM2ZM008ASA/RnG7KqHDqw3nj1z6FSsF4fR5IbNFAUS8QBju6A2vqJ6KcaIXbc9KkBh3pnkW0CgNCk6tnaQs2x4jYpzSf4y0D1qHg4l5eygVVjB5o-KqIPxlHktrXO-yAbIoc5vy-svNQzpDegvCZfYdd4UQ92V4i0YlG6PWtygoc2IZHSiNVTc_hQA86RCGWW56aRzJd95I/Xanmy3mLFBdfIQlTJIeM0iaFGvjKjvkOvszb3aZEiWA)"
96369,Footwear Cutting Machine Operator,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=96369,NQF Level 2,130,FP&M SETA,"20140819_715601_Footwear Cutting Machine Operator_assessment_specifications.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/ydvyrlIbeMugOWscX9TMkw/4q77iC7ScV0MpYCyeOqrYbiPnjmkOLq0P1kauYJwYxpVBi-OcvtIuaFLD7KdUmOrlL2zEAS5S8cekfXVPv-rdw8Ii78NeNEFiIsgeNbG1c6p8eQyE7-9EqlKyraGlVw61AAZ2Mg_Tg_f7HbykeODbYlMs5dR-n2Vo6_YTtjIQMpgbJLnkRNSrht55ietR_84Auz-Qd_vxheR-qgRevBxzShCbiji0VH9EuwuqeYfS28/KtHqv3pTBpcIzdZdG5HnN9sZOrabANUVKpxLXeNwBEE),20140819_715601_Footwear Cutting Machine Operator_curriculum.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/-5l3t40hO3vAzqSwDBOcSQ/-7ZtJwHZN96VBRujPiV-aM-R_F6CJBboDBSRd--F8mN3CMU3hsN4lVmdCrQc9bxXqFhwC1mk_IkgeSkLAktdNl2fG8Okxxkds0IIG2aTeBxC_ntYyi80kn___eeOMP6cl-I2QZsSbLCjRzI2HbSboMAzBtzOO1ZJpwTPTsnVLFjKE4JqfvAv60bnifb8ghVmu8Nh0Ga5cAfFe4w5TY0SFQ/oVh3SJ9i-5-7ghcQ8LsporSwFkayFamNUrPyfPCQPgk)"
104882,Footwear Designer,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=104882,NQF Level 6,373,FP&M SETA,"Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/EqfaEnLRouc4S2n9G5VSSA/PRaJnqYGPn-4CAE1SqYuFK_a7hxxvsD3REFlSnV2ChD7kFp1YajypTXSMpfrSd7lVHl-KJrW2sl_dU0T13HPW1pYVB_9BHPGXeaABKPs6qABJHWWho9qZ0-zDCCyMaBw4oJcMgx7ldvWt2mQg4gCSxGdBiU3tFu_dVrfV5hSATs/tBgiClnVvHAqCm-kFA0ZDtlAzI70cfjTQkxyAhGOPUU),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/CGjgAXrpgwf6r3WxXwSGGg/63EX4UEO7wG0ToqcHSrI4-ZdlOh59I0E5wyF9W2_HosafraVor9Pilurbs5sUTcBRziDriAzhJin22NNpC3lb9Ylnk57zGMeArOeeTF6dajVWbbdP6K6lT6YClcAW4PVW0dmL1uSLQuLdjC8D3091MUUxyLXMzqKoGauCEIkmTk/aW1SdeiHKTJKSwtmJGoi621uYa6jIBBnjV5AZeYaa2g)"
101674,Footwear Finishing Production Machine Operator,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=101674,NQF Level 2,138,FP&M SETA,"Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/LZB2D4dUcSHJg0BfoBw48Q/m1gkY_XZNypJpjUSkSSybp58BFekRmYsWDh8yMbdCnqjHcA-DeOGMZr1xIN_Q3-y3k8c9PU5eaPM6IhgkbI_PC6RBE1sOPqhskGswX7SWEGr-daxlxU_zqZhFNu7rsStTrdl0RSva1KfFODW9R40RiYAcfsMZnpQDyTXyzfMDpk/UtPDAe02WkwgBsWS1JmL-WL7dzTg_0sAChvnZuimDkc),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/e1UW6v1ByJJIwDHzM50ASQ/Nlue1_hjmPAz1afKYhI2ljvdRA4AErDqJQlJf5pDYlT57i49lu1jxOsAzwF2b5l41afkRAZXL8mcD2YY-lNsdlG-hKnzLHMlbNhnmD5sYd-Cp0eibfrmkAMgXQZIxz1IekbRXFNViUTwh9EiNzb7UAlJVKhsV0ZerOZ9HFKAbbc/BCCSd5geV7yHEe6hD2N5y2P7b9LM--6GovLSz2P8JFQ)"
99258,Footwear Hand Lacer and Hand Inter-lacer,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=99258,NQF Level 1 ,58,FP&M SETA,"Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/9W8x3DAzSQOesmnYcjNgCQ/oTvM8rjZdXke8irIkDPQt8RsUf9_liCJ7qpfx2e_xUqH5kwhLWegFINZMJD3MATnn-LjmnDvhJywFxVNV-yaIR1PAsmis--u1XHEhHtACrVabQCeZLToZ4oEmeUfUW7yGcmd6lUFhwoXXLwUSNyeEaqvC0so3Dj3GUAacrhQQqc/wdYrFsF6R06ZGzazn2sFfWuPPkK4ptWDfq8BUzugmrM),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/WVWKQjZ03w6xRnBhCo06_w/9YgEbMo-kVdD7swZjvSdwUFs6Xg-hHrckalYt8nezrv--1dkk4RT9tby0694ONJxjaBtkTGr1EqN0SljVFRk7M4eUqB6jB5rR0Eu_Ufd4WTd4kTOOt91kXjNugz-ecMOqRk_8-AXA8nsFfJfowXJJj4n6ctVLNSOHnOSyq10ZmI/pajE8UrIPKjycgm3SwvUatr7d0aaT1kiA4uwnlpz0lg)"
99259,Footwear Lasting and Making Production Machine Operator,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=99259,NQF Level 2,150,FP&M SETA,"Footwear Lasting and Making Production Machine Operator assessment specifications.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/j5kXnQAiQyWm8MMjGiSQog/kIik1FpzCkdp1h5ld-uogs5edW48_aNdvYVmKxOkanvs-5xlNCLRDhMfhIhxCAl2YfKMkQNf7Ub_WBfe625C-T76tnAGsI_8mwRh-NYhGAoomFE_l7gWZ4D8OGefCVq5DcCpVVlSAn1WqK_ZUrNPztl04rh-E8di0SaIDGAkzcNUGK3lnfJvGUUTPTb3db3RKqS4y5RFmH-u-4IN7Mgy39hPEbDlf2KFcdN_GZkyAoU/whQNHMla2cJvyjWzai6ZB3z1vGlLaiFXszBH1Hs2ivI),Footwear Lasting and Making Production Machine Operator curriculum.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/uUvv6GzwGrjoBxCpYjZ4aA/T6OyKwBDczlE1LY8VQTECcqt41pfSnHwS0AgNE3vjUtgb5G_yvQ1BdLlrwFrwr_c0YnlrqN9SF5LWCGE2xAElFQz2F5jOZLZtndEiRkOBMGIIa81q98H2wCN0YYRXfc1-eUF5HcbOJuj1JCQcLp8BzbCBmW6PY2mND0_UEShZARyjwTI77Pl9QMcwCI8hAtdOyLmvP0cBoOriBZUxOpOjA/pFpXRmswGJe1n9yHk6ODp1DJTpz_HJqEwMmPeBxbRsw)"
118787,Footwear Pattern Grader ,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=118787,NQF Level 4 ,26,FP&M SETA,"External Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/lwqduSlK2sPf2I5Orb5SHw/NSWtWvNzR3_dYmv5o63TrkWoMMXWpyBFQQ9hYkmL7NsQPgvJ3iTtHgqRPuSbNfSR7mPnMlPm9_J1mk84mY_B9-HRtvGGlMzI798jpLb6nwVAFX9Zl5fWvEEu4r-0tLJUkEKNsL1VhUzqHmrTKWjQwlzWdzFg4-SK5sTi4LbJPZhVUTGzPAVSS3VeH97qNHJt/Ca9Yz26dz7mtnakn9417l4fnSdhcQDVFjuAtSY3UeAQ),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/aiPiaGNsXTfOpuTNduxbeQ/3SIybJ6QPw8Mypr8Yx4H6a4BM6aVPieeCmgXSHP7w_Gfw2HJZxggXOxHghhqW_Y3wgCkMvdwJ5vZPzpEPOrE9lisywpDZssVjDixnv3fsydn0plhWwgKI1SVh-q5QFjr9G4XtfFgzdVvMz9jCKuxBq1A_Bj9GQvDKU1Ey3LrJT8/FxG6vlf8jDtbib33yhbC-8XFWpV5aavU7MWnlqvu64Q)"
